cx,cy,trees,placements,treeBases,landMin,landMax,relief,maxTreeExtent
3,-26,18,18,10,384.0,688.0,304.0,781.0
3,-25,26,26,5,320.0,536.0,216.0,658.7
3,-24,40,40,13,304.0,752.0,448.0,781.0
3,-23,26,26,11,520.0,840.0,320.0,781.0
3,-22,25,25,11,544.0,880.0,336.0,781.0
3,-21,2,90,2,-112.0,1168.0,1280.0,636.3
3,-19,4,8,4,376.0,632.0,256.0,1326.5
3,-18,2,6,2,456.0,744.0,288.0,915.9
3,-17,13,28,9,528.0,936.0,408.0,915.9
3,-16,9,11,5,600.0,960.0,360.0,915.9
3,-15,9,27,7,584.0,1128.0,544.0,781.0
3,-14,27,30,11,624.0,1072.0,448.0,915.9
3,-13,8,14,3,928.0,1280.0,352.0,915.9
3,-12,17,29,9,952.0,1152.0,200.0,1101.2
3,-11,19,23,9,976.0,1376.0,400.0,1183.3
3,-10,22,35,9,936.0,1288.0,352.0,915.9
3,-9,17,23,7,440.0,1120.0,680.0,915.9
3,-8,7,349,3,528.0,1040.0,512.0,835.0
3,-7,1,537,1,416.0,1112.0,696.0,712.9
3,-5,11,481,7,312.0,744.0,432.0,1326.5
3,-4,3,258,2,376.0,864.0,488.0,1326.5
3,-2,1,486,1,560.0,1144.0,584.0,1101.2
3,-1,3,314,2,432.0,1128.0,696.0,835.0
4,0,10,330,5,176.0,1112.0,936.0,1101.2
4,2,1,289,1,632.0,1088.0,456.0,636.3
4,3,14,129,8,832.0,1200.0,368.0,1326.5
4,4,6,182,3,-280.0,1152.0,1432.0,915.9
4,7,16,35,8,680.0,1576.0,896.0,915.9
4,8,15,16,6,1128.0,1864.0,736.0,915.9
4,9,19,25,8,968.0,1712.0,744.0,915.9
4,10,18,19,7,1000.0,1808.0,808.0,915.9
4,11,17,19,10,1040.0,1864.0,824.0,915.9
4,12,13,25,11,1224.0,1896.0,672.0,1183.3
4,13,4,58,3,1200.0,1800.0,600.0,1101.2
4,15,4,197,4,856.0,1464.0,608.0,1101.2
4,16,6,69,4,480.0,1808.0,1328.0,1101.2
4,17,13,23,5,1264.0,2648.0,1384.0,1101.2
4,18,23,118,10,1664.0,2656.0,992.0,915.9
4,19,29,149,8,1648.0,2184.0,536.0,915.9
4,20,21,24,8,1440.0,2344.0,904.0,915.9
4,21,21,23,7,920.0,2512.0,1592.0,915.9
4,22,5,5,2,1032.0,2856.0,1824.0,915.9
4,23,31,44,12,1488.0,2928.0,1440.0,1007.8
4,24,8,13,5,1256.0,2784.0,1528.0,1101.2
4,25,29,31,8,1632.0,3088.0,1456.0,915.9
4,26,25,25,11,2192.0,3616.0,1424.0,915.9
4,27,23,26,9,2416.0,4392.0,1976.0,915.9
4,28,21,21,11,2768.0,4536.0,1768.0,915.9
4,29,24,24,10,3184.0,4464.0,1280.0,1101.2
4,30,9,9,7,3432.0,4280.0,848.0,915.9
4,31,8,8,7,4208.0,5232.0,1024.0,915.9
4,32,6,6,4,4704.0,5952.0,1248.0,1101.2
4,33,38,38,13,5008.0,6984.0,1976.0,1101.2
4,34,21,21,9,5264.0,8448.0,3184.0,915.9
4,35,8,8,6,6960.0,9536.0,2576.0,915.9
4,-39,8,8,5,2664.0,4064.0,1400.0,781.0
4,-38,14,14,7,2640.0,4072.0,1432.0,1007.8
4,-37,5,5,3,2704.0,4160.0,1456.0,1007.8
4,-36,17,17,10,3128.0,4160.0,1032.0,915.9
4,-35,13,13,7,2152.0,3520.0,1368.0,1101.2
4,-34,6,6,5,1960.0,2696.0,736.0,1101.2
4,-33,16,16,8,1784.0,2112.0,328.0,1101.2
4,-32,11,11,6,1952.0,2288.0,336.0,915.9
4,-31,6,6,5,2048.0,2912.0,864.0,915.9
4,-30,16,16,6,1624.0,2904.0,1280.0,1101.2
4,-29,11,11,5,1168.0,1736.0,568.0,1101.2
4,-28,18,18,7,544.0,1328.0,784.0,1101.2
4,-27,13,13,8,480.0,752.0,272.0,781.0
4,-26,13,13,4,504.0,720.0,216.0,658.7
4,-25,24,24,8,352.0,664.0,312.0,658.7
4,-24,28,29,11,432.0,808.0,376.0,781.0
4,-23,8,122,7,640.0,944.0,304.0,835.0
4,-22,24,72,10,752.0,1064.0,312.0,915.9
4,-21,9,14,5,568.0,1080.0,512.0,781.0
4,-19,2,6,2,384.0,696.0,312.0,658.7
4,-18,6,10,5,384.0,696.0,312.0,915.9
4,-17,5,6,4,400.0,968.0,568.0,915.9
4,-16,6,10,3,696.0,1008.0,312.0,915.9
4,-15,9,45,7,888.0,1192.0,304.0,915.9
4,-14,18,132,8,936.0,1192.0,256.0,915.9
4,-13,24,38,10,752.0,1168.0,416.0,915.9
4,-12,22,29,9,640.0,1168.0,528.0,915.9
4,-11,13,51,7,616.0,1184.0,568.0,1101.2
4,-10,8,17,5,200.0,1160.0,960.0,915.9
4,-8,3,239,3,568.0,1024.0,456.0,712.9
4,-7,8,698,5,416.0,1056.0,640.0,915.9
4,-5,4,907,4,-40.0,1312.0,1352.0,915.9
4,-4,1,846,1,152.0,1056.0,904.0,712.9
4,-1,5,272,4,520.0,1184.0,664.0,581.9
5,0,8,403,5,296.0,896.0,600.0,1326.5
5,1,2,58,2,-456.0,688.0,1144.0,1101.2
5,2,3,178,3,-144.0,912.0,1056.0,712.9
5,3,9,328,3,32.0,1088.0,1056.0,915.9
5,4,5,76,4,-296.0,920.0,1216.0,915.9
5,5,4,8,4,-336.0,656.0,992.0,915.9
5,6,3,114,2,96.0,896.0,800.0,915.9
5,7,9,10,8,240.0,1440.0,1200.0,1007.8
5,8,16,19,6,920.0,1920.0,1000.0,1101.2
5,9,13,15,8,1536.0,2176.0,640.0,1326.5
5,10,11,14,8,1584.0,2048.0,464.0,1101.2
5,11,26,50,9,1512.0,1944.0,432.0,1101.2
5,12,4,13,4,1384.0,1864.0,480.0,1326.5
5,14,14,71,7,1096.0,1912.0,816.0,1326.5
5,15,12,24,6,1400.0,1928.0,528.0,1326.5
5,16,5,133,3,-456.0,1656.0,2112.0,915.9
5,17,11,14,5,672.0,2648.0,1976.0,1101.2
5,18,18,64,6,1800.0,2656.0,856.0,915.9
5,19,25,62,10,1808.0,2464.0,656.0,915.9
5,20,29,30,11,1160.0,2248.0,1088.0,915.9
5,21,27,29,10,680.0,1448.0,768.0,915.9
5,22,13,14,7,696.0,1672.0,976.0,915.9
5,23,9,11,6,1248.0,2216.0,968.0,1101.2
5,24,6,7,4,1392.0,2784.0,1392.0,781.0
5,25,34,35,12,1680.0,2968.0,1288.0,1326.5
5,26,25,26,8,1584.0,3736.0,2152.0,1101.2
5,27,18,19,10,2296.0,4408.0,2112.0,1101.2
5,28,22,22,11,3632.0,4552.0,920.0,1326.5
5,29,15,15,10,3336.0,4440.0,1104.0,1101.2
5,30,18,18,12,3280.0,4360.0,1080.0,1101.2
5,31,24,24,9,3280.0,4704.0,1424.0,1326.5
5,32,12,12,9,3272.0,5008.0,1736.0,915.9
5,33,16,16,10,4248.0,5368.0,1120.0,915.9
5,34,7,7,3,4864.0,6960.0,2096.0,645.1
5,35,7,7,4,6688.0,8664.0,1976.0,915.9
5,36,2,2,2,8272.0,10024.0,1752.0,835.0
5,-39,2,2,2,3368.0,4424.0,1056.0,560.2
5,-38,9,9,6,3976.0,4568.0,592.0,1101.2
5,-37,9,9,5,3752.0,4384.0,632.0,1007.8
5,-36,14,14,9,3400.0,4192.0,792.0,1007.8
5,-35,10,10,7,2200.0,3824.0,1624.0,915.9
5,-34,9,9,8,2024.0,2824.0,800.0,1007.8
5,-33,12,12,7,1784.0,2224.0,440.0,1007.8
5,-32,13,13,7,1976.0,2400.0,424.0,915.9
5,-31,13,13,8,1848.0,2376.0,528.0,1101.2
5,-30,11,11,5,1688.0,2376.0,688.0,1007.8
5,-29,4,4,3,1320.0,1864.0,544.0,1007.8
5,-28,18,18,7,648.0,1432.0,784.0,1101.2
5,-27,15,15,5,456.0,848.0,392.0,658.7
5,-26,10,10,5,512.0,712.0,200.0,658.7
5,-25,28,32,9,312.0,792.0,480.0,781.0
5,-24,27,46,9,568.0,912.0,344.0,636.3
5,-23,39,53,13,760.0,1200.0,440.0,781.0
5,-22,26,38,9,784.0,1240.0,456.0,915.9
5,-21,16,37,5,584.0,1232.0,648.0,915.9
5,-20,1,13,1,320.0,928.0,608.0,379.2
5,-19,12,12,6,344.0,616.0,272.0,712.9
5,-18,17,22,9,304.0,712.0,408.0,1101.2
5,-17,7,7,6,432.0,760.0,328.0,1326.5
5,-16,11,30,7,256.0,936.0,680.0,1101.2
5,-15,1,155,1,264.0,1144.0,880.0,915.9
5,-13,27,89,11,456.0,1088.0,632.0,915.9
5,-12,20,131,11,416.0,1016.0,600.0,915.9
5,-11,10,405,6,120.0,848.0,728.0,915.9
5,-10,8,204,4,264.0,1008.0,744.0,915.9
5,-8,6,87,4,56.0,688.0,632.0,915.9
5,-6,1,746,1,496.0,1104.0,608.0,463.9
5,-3,2,350,2,16.0,832.0,816.0,562.9
5,-2,1,809,1,-256.0,1120.0,1376.0,712.9
5,-1,2,160,2,456.0,1136.0,680.0,581.9
6,0,5,370,3,496.0,1064.0,568.0,1101.2
6,1,1,168,1,-408.0,808.0,1216.0,1007.8
6,2,4,180,4,-408.0,936.0,1344.0,915.9
6,3,5,168,2,8.0,1032.0,1024.0,1007.8
6,4,5,164,3,-184.0,816.0,1000.0,1326.5
6,5,12,14,4,-144.0,680.0,824.0,915.9
6,6,18,21,6,176.0,856.0,680.0,915.9
6,7,11,11,6,288.0,960.0,672.0,915.9
6,8,12,14,6,832.0,1776.0,944.0,1101.2
6,9,15,23,10,912.0,2144.0,1232.0,1326.5
6,10,17,18,7,1792.0,2184.0,392.0,1101.2
6,11,12,22,5,1568.0,2160.0,592.0,1007.8
6,12,11,15,5,1432.0,1928.0,496.0,1101.2
6,13,12,159,6,1368.0,1960.0,592.0,1326.5
6,14,13,14,10,1448.0,2168.0,720.0,1326.5
6,15,18,20,9,1408.0,2448.0,1040.0,1326.5
6,16,9,10,7,1344.0,2328.0,984.0,1326.5
6,17,14,15,6,1464.0,2432.0,968.0,1101.2
6,18,35,37,9,1504.0,2344.0,840.0,915.9
6,19,22,24,8,1144.0,2328.0,1184.0,915.9
6,20,11,12,6,160.0,2232.0,2072.0,915.9
6,21,29,31,8,208.0,1312.0,1104.0,915.9
6,22,35,36,14,336.0,1376.0,1040.0,1101.2
6,23,9,11,6,384.0,2216.0,1832.0,1101.2
6,24,10,14,7,392.0,2744.0,2352.0,1101.2
6,25,17,19,10,448.0,2456.0,2008.0,1101.2
6,26,22,22,10,824.0,2664.0,1840.0,1101.2
6,27,27,28,11,2064.0,4032.0,1968.0,1101.2
6,28,22,22,13,2080.0,4048.0,1968.0,1101.2
6,29,7,7,5,2800.0,4064.0,1264.0,915.9
6,30,14,14,9,3152.0,4288.0,1136.0,915.9
6,31,10,10,5,3232.0,4240.0,1008.0,1007.8
6,32,19,19,11,3248.0,4592.0,1344.0,915.9
6,33,9,9,6,3272.0,5344.0,2072.0,915.9
6,34,8,8,7,5016.0,6864.0,1848.0,915.9
6,35,27,27,13,6496.0,8272.0,1776.0,1326.5
6,-39,6,6,6,3032.0,4376.0,1344.0,1007.8
6,-38,7,7,5,3272.0,4464.0,1192.0,1101.2
6,-37,17,17,8,3248.0,4192.0,944.0,915.9
6,-36,11,11,7,3096.0,3960.0,864.0,1101.2
6,-35,13,13,7,2824.0,3824.0,1000.0,1007.8
6,-34,12,12,7,2224.0,3224.0,1000.0,915.9
6,-33,15,15,7,2136.0,3056.0,920.0,915.9
6,-32,12,12,7,1928.0,2416.0,488.0,1101.2
6,-31,2,2,2,1704.0,2168.0,464.0,1007.8
6,-30,10,10,7,1560.0,2112.0,552.0,1101.2
6,-29,7,7,4,1240.0,1896.0,656.0,1101.2
6,-28,9,9,6,776.0,1432.0,656.0,1101.2
6,-27,18,18,8,536.0,1080.0,544.0,781.0
6,-26,8,8,6,472.0,712.0,240.0,658.7
6,-25,15,15,4,520.0,840.0,320.0,658.7
6,-24,19,20,10,616.0,1024.0,408.0,781.0
6,-23,13,146,7,648.0,1216.0,568.0,915.9
6,-22,10,192,5,992.0,1232.0,240.0,1007.8
6,-21,7,85,4,672.0,1200.0,528.0,915.9
6,-20,4,13,3,296.0,800.0,504.0,915.9
6,-19,5,5,3,288.0,744.0,456.0,658.7
6,-18,2,2,2,200.0,552.0,352.0,536.0
6,-17,1,1,1,120.0,512.0,392.0,1101.2
6,-13,7,158,3,232.0,808.0,576.0,915.9
6,-12,5,287,2,464.0,1000.0,536.0,1101.2
6,-11,4,169,2,488.0,992.0,504.0,915.9
6,-10,9,155,7,352.0,928.0,576.0,915.9
6,-9,3,98,3,48.0,744.0,696.0,636.3
6,-7,4,275,2,-152.0,728.0,880.0,712.9
6,-6,2,365,2,368.0,1144.0,776.0,915.9
6,-4,6,679,3,456.0,1144.0,688.0,915.9
6,-2,3,532,2,288.0,896.0,608.0,915.9
6,-1,3,394,3,496.0,1064.0,568.0,1101.2
7,0,15,239,7,256.0,1000.0,744.0,1101.2
7,1,5,80,2,-408.0,920.0,1328.0,1101.2
7,3,6,61,4,-328.0,624.0,952.0,1326.5
7,5,6,11,1,-40.0,864.0,904.0,915.9
7,6,15,22,6,648.0,920.0,272.0,915.9
7,7,8,9,4,680.0,1056.0,376.0,1101.2
7,8,14,15,5,824.0,1464.0,640.0,915.9
7,9,14,16,4,984.0,1864.0,880.0,915.9
7,10,26,27,6,1256.0,2184.0,928.0,915.9
7,11,11,11,5,1568.0,2160.0,592.0,915.9
7,12,18,18,9,1480.0,1888.0,408.0,1183.3
7,13,14,15,6,1152.0,1920.0,768.0,1101.2
7,14,16,18,8,1240.0,2168.0,928.0,1101.2
7,15,10,11,5,1312.0,2400.0,1088.0,1101.2
7,16,16,17,6,1720.0,2288.0,568.0,1101.2
7,17,11,15,6,1728.0,2392.0,664.0,1101.2
7,18,20,21,6,1408.0,2344.0,936.0,1326.5
7,19,4,9,4,408.0,1936.0,1528.0,1007.8
7,20,3,5,3,-48.0,1160.0,1208.0,566.2
7,21,15,17,10,88.0,1096.0,1008.0,915.9
7,22,31,34,10,400.0,1448.0,1048.0,915.9
7,23,21,22,10,376.0,1984.0,1608.0,1326.5
7,24,9,10,7,376.0,2008.0,1632.0,1007.8
7,25,22,23,10,392.0,2368.0,1976.0,1101.2
7,26,45,45,15,1672.0,3440.0,1768.0,1326.5
7,27,26,30,11,2168.0,3728.0,1560.0,1101.2
7,28,14,14,9,2048.0,3632.0,1584.0,1101.2
7,29,27,27,10,3080.0,4176.0,1096.0,915.9
7,30,19,19,8,4064.0,4328.0,264.0,1326.5
7,31,18,18,10,3536.0,4248.0,712.0,1101.2
7,32,17,17,10,3192.0,4592.0,1400.0,1326.5
7,33,1,1,1,3296.0,5792.0,2496.0,463.9
7,34,18,18,7,5128.0,6496.0,1368.0,1326.5
7,35,10,10,6,5736.0,6704.0,968.0,915.9
7,-38,7,7,7,2648.0,3592.0,944.0,915.9
7,-36,3,4,3,2648.0,3360.0,712.0,1101.2
7,-35,14,14,6,2768.0,3408.0,640.0,1007.8
7,-34,22,22,8,2576.0,3176.0,600.0,1007.8
7,-33,16,16,8,2344.0,3064.0,720.0,915.9
7,-32,12,12,9,1904.0,2480.0,576.0,1101.2
7,-31,5,5,3,1824.0,2448.0,624.0,1101.2
7,-30,12,12,7,1728.0,2272.0,544.0,1101.2
7,-29,5,5,4,1208.0,1912.0,704.0,1101.2
7,-28,14,14,5,784.0,1568.0,784.0,1101.2
7,-27,19,19,8,336.0,984.0,648.0,658.7
7,-26,13,13,10,480.0,800.0,320.0,781.0
7,-25,31,31,13,528.0,848.0,320.0,781.0
7,-24,23,24,11,752.0,992.0,240.0,781.0
7,-23,9,95,8,752.0,1120.0,368.0,781.0
7,-22,1,129,1,944.0,1192.0,248.0,1326.5
7,-21,6,84,5,744.0,1200.0,456.0,1101.2
7,-20,26,104,13,576.0,1016.0,440.0,1326.5
7,-19,4,4,4,400.0,864.0,464.0,915.9
7,-13,4,165,4,256.0,864.0,608.0,1326.5
7,-12,24,340,7,656.0,1136.0,480.0,1101.2
7,-11,3,187,2,-8.0,824.0,832.0,915.9
7,-10,5,199,1,584.0,816.0,232.0,915.9
7,-9,13,66,7,488.0,712.0,224.0,915.9
7,-8,4,44,3,-144.0,616.0,760.0,835.0
7,-6,4,292,2,-136.0,816.0,952.0,712.9
7,-4,3,942,3,472.0,936.0,464.0,915.9
7,-2,1,1159,1,440.0,1192.0,752.0,915.9
7,-1,7,318,6,192.0,752.0,560.0,1326.5
8,0,7,150,6,-240.0,728.0,968.0,1101.2
8,1,1,3,1,-384.0,584.0,968.0,1101.2
8,5,4,7,2,-168.0,952.0,1120.0,915.9
8,6,3,15,2,760.0,1088.0,328.0,915.9
8,7,14,15,5,816.0,1040.0,224.0,915.9
8,8,19,19,9,824.0,1016.0,192.0,915.9
8,9,15,15,9,848.0,1736.0,888.0,835.0
8,10,24,26,6,1200.0,1840.0,640.0,915.9
8,11,31,36,9,1376.0,1912.0,536.0,915.9
8,12,9,11,3,1408.0,2184.0,776.0,915.9
8,13,19,21,9,1128.0,2240.0,1112.0,1101.2
8,14,16,16,6,1280.0,2088.0,808.0,1101.2
8,15,16,18,10,1368.0,2144.0,776.0,1326.5
8,16,14,17,7,1648.0,2352.0,704.0,1326.5
8,17,14,15,6,1688.0,2320.0,632.0,1326.5
8,18,24,57,8,1616.0,2152.0,536.0,1101.2
8,19,32,38,13,728.0,1976.0,1248.0,1326.5
8,20,13,15,8,-64.0,1616.0,1680.0,915.9
8,21,21,22,10,-72.0,1056.0,1128.0,915.9
8,22,35,37,10,424.0,1712.0,1288.0,915.9
8,23,15,17,10,1168.0,2352.0,1184.0,1326.5
8,24,18,18,8,1528.0,2616.0,1088.0,1101.2
8,25,15,17,8,1208.0,2992.0,1784.0,1326.5
8,26,28,30,12,1600.0,3080.0,1480.0,1326.5
8,27,32,33,12,2352.0,3760.0,1408.0,1101.2
8,28,24,24,11,2448.0,4000.0,1552.0,1101.2
8,29,13,13,8,3088.0,4160.0,1072.0,915.9
8,30,2,2,2,3656.0,4360.0,704.0,915.9
8,31,8,8,5,3584.0,4832.0,1248.0,781.0
8,-34,11,11,5,2600.0,2992.0,392.0,915.9
8,-33,13,13,9,2480.0,3064.0,584.0,915.9
8,-32,17,17,9,2328.0,3240.0,912.0,1101.2
8,-31,13,13,7,2272.0,3280.0,1008.0,915.9
8,-30,7,7,6,1744.0,2640.0,896.0,1101.2
8,-29,10,10,6,1432.0,1896.0,464.0,1101.2
8,-28,15,15,10,592.0,1608.0,1016.0,1101.2
8,-27,19,19,9,200.0,952.0,752.0,658.7
8,-26,15,15,7,376.0,680.0,304.0,658.7
8,-25,26,26,12,536.0,936.0,400.0,781.0
8,-24,17,28,9,752.0,1056.0,304.0,781.0
8,-23,15,28,9,736.0,1016.0,280.0,781.0
8,-22,25,34,8,648.0,1080.0,432.0,781.0
8,-21,18,18,6,416.0,1064.0,648.0,781.0
8,-20,20,20,11,352.0,960.0,608.0,781.0
8,-19,7,7,6,360.0,792.0,432.0,1101.2
8,-18,2,9,2,504.0,768.0,264.0,712.9
8,-13,5,215,3,256.0,840.0,584.0,1007.8
8,-12,5,335,2,624.0,1064.0,440.0,915.9
8,-11,7,209,4,-32.0,864.0,896.0,915.9
8,-10,4,69,3,-32.0,736.0,768.0,835.0
8,-9,5,205,2,128.0,792.0,664.0,915.9
8,-5,2,56,2,-232.0,784.0,1016.0,712.9
8,-4,3,294,2,-32.0,968.0,1000.0,712.9
8,-3,1,294,1,208.0,944.0,736.0,712.9
8,-2,8,28,6,64.0,736.0,672.0,1101.2
8,-1,1,28,1,-144.0,696.0,840.0,915.9
9,0,8,24,4,-224.0,584.0,808.0,1101.2
9,1,5,177,4,72.0,680.0,608.0,1101.2
9,2,4,81,3,-296.0,584.0,880.0,1101.2
9,5,10,13,5,-264.0,960.0,1224.0,915.9
9,6,12,24,5,808.0,1024.0,216.0,915.9
9,7,7,19,6,760.0,1000.0,240.0,1326.5
9,8,17,31,8,760.0,1016.0,256.0,915.9
9,10,4,4,3,936.0,1776.0,840.0,915.9
9,11,23,23,11,1352.0,2016.0,664.0,1101.2
9,12,9,10,2,1448.0,2368.0,920.0,835.0
9,13,14,16,6,1984.0,2504.0,520.0,1101.2
9,14,16,29,8,1608.0,2296.0,688.0,1326.5
9,15,29,46,12,1120.0,2272.0,1152.0,1326.5
9,16,21,21,6,1888.0,2440.0,552.0,1101.2
9,17,20,20,5,1408.0,2336.0,928.0,1101.2
9,18,40,45,12,632.0,2168.0,1536.0,1101.2
9,19,14,28,10,208.0,1976.0,1768.0,915.9
9,20,20,22,9,64.0,1496.0,1432.0,915.9
9,21,35,36,10,88.0,1760.0,1672.0,915.9
9,22,29,47,11,768.0,2384.0,1616.0,1101.2
9,23,13,16,8,1192.0,2808.0,1616.0,1101.2
9,24,15,17,9,1576.0,2800.0,1224.0,1101.2
9,25,11,16,5,1856.0,3032.0,1176.0,1101.2
9,26,22,23,9,2600.0,3312.0,712.0,1326.5
9,27,22,24,8,2440.0,3752.0,1312.0,1101.2
9,28,44,44,13,2656.0,4184.0,1528.0,1101.2
9,29,30,30,14,3248.0,4056.0,808.0,1101.2
9,30,2,2,2,3192.0,4800.0,1608.0,915.9
9,31,8,8,6,3728.0,4848.0,1120.0,712.9
9,-38,5,5,4,2192.0,3064.0,872.0,1007.8
9,-37,11,11,7,2344.0,3008.0,664.0,915.9
9,-36,11,11,9,2488.0,2904.0,416.0,915.9
9,-35,6,6,4,2472.0,2904.0,432.0,915.9
9,-33,11,11,5,2912.0,3768.0,856.0,835.0
9,-32,11,11,7,3024.0,3624.0,600.0,915.9
9,-31,16,16,10,2464.0,3544.0,1080.0,1007.8
9,-30,7,7,5,1816.0,2752.0,936.0,1101.2
9,-29,6,6,4,1200.0,2048.0,848.0,1101.2
9,-28,11,11,4,808.0,1432.0,624.0,568.8
9,-27,15,16,7,136.0,952.0,816.0,781.0
9,-26,12,12,5,472.0,696.0,224.0,658.7
9,-25,5,6,5,536.0,920.0,384.0,636.3
9,-24,22,22,10,544.0,1000.0,456.0,781.0
9,-23,9,56,5,568.0,904.0,336.0,636.3
9,-22,9,103,7,560.0,904.0,344.0,781.0
9,-21,12,12,6,272.0,776.0,504.0,636.3
9,-20,3,4,3,-40.0,560.0,600.0,658.7
9,-13,12,93,4,184.0,760.0,576.0,1326.5
9,-12,12,319,5,104.0,888.0,784.0,915.9
9,-11,8,116,4,-632.0,728.0,1360.0,915.9
9,-10,1,71,1,-680.0,752.0,1432.0,915.9
9,-9,2,240,1,-1000.0,800.0,1800.0,915.9
9,-3,2,153,2,-408.0,576.0,984.0,712.9
9,-1,1,2,1,-224.0,432.0,656.0,712.9
10,0,2,188,2,344.0,976.0,632.0,712.9
10,1,18,112,2,312.0,1024.0,712.0,915.9
10,2,4,209,3,424.0,944.0,520.0,915.9
10,3,8,165,4,504.0,944.0,440.0,1326.5
10,4,1,164,1,-72.0,840.0,912.0,712.9
10,5,12,17,5,80.0,968.0,888.0,915.9
10,6,6,7,2,712.0,1096.0,384.0,915.9
10,7,12,14,5,784.0,968.0,184.0,915.9
10,8,26,26,6,792.0,1016.0,224.0,915.9
10,9,10,11,4,752.0,1136.0,384.0,915.9
10,10,24,27,5,992.0,1640.0,648.0,915.9
10,11,16,17,10,1432.0,2144.0,712.0,915.9
10,12,14,15,5,1696.0,2440.0,744.0,915.9
10,13,17,19,8,1976.0,2544.0,568.0,1326.5
10,14,18,19,6,1616.0,2312.0,696.0,1101.2
10,15,15,16,7,1424.0,2208.0,784.0,1101.2
10,16,19,20,7,1440.0,2360.0,920.0,1326.5
10,17,5,5,4,728.0,2096.0,1368.0,1101.2
10,18,24,25,12,-88.0,1512.0,1600.0,1101.2
10,19,10,12,6,-200.0,704.0,904.0,915.9
10,20,39,40,13,160.0,1144.0,984.0,1101.2
10,21,13,15,7,720.0,2248.0,1528.0,1326.5
10,22,15,65,8,1760.0,2424.0,664.0,1326.5
10,23,14,14,7,1632.0,2800.0,1168.0,1326.5
10,24,14,16,6,1720.0,2888.0,1168.0,1101.2
10,25,9,13,6,2000.0,2976.0,976.0,1326.5
10,26,34,37,12,2080.0,3416.0,1336.0,1326.5
10,27,41,43,12,2256.0,4000.0,1744.0,1101.2
10,28,42,42,15,3048.0,4072.0,1024.0,1007.8
10,29,5,5,5,3056.0,4272.0,1216.0,915.9
10,30,16,17,8,3368.0,4864.0,1496.0,915.9
10,31,8,8,7,4336.0,5448.0,1112.0,1101.2
10,-38,12,12,6,2424.0,3712.0,1288.0,915.9
10,-37,5,5,2,2800.0,3696.0,896.0,915.9
10,-36,10,10,7,2688.0,3512.0,824.0,835.0
10,-35,11,11,5,2464.0,2872.0,408.0,915.9
10,-34,5,5,3,2464.0,3592.0,1128.0,1007.8
10,-33,7,8,7,2952.0,3784.0,832.0,915.9
10,-32,9,10,4,2728.0,3720.0,992.0,915.9
10,-31,4,5,4,1968.0,3080.0,1112.0,835.0
10,-30,2,3,1,1360.0,2464.0,1104.0,1101.2
10,-29,1,2,1,984.0,1816.0,832.0,1007.8
10,-28,8,9,5,640.0,1200.0,560.0,658.7
10,-27,8,8,4,144.0,848.0,704.0,658.7
10,-26,13,13,10,384.0,656.0,272.0,781.0
10,-25,10,10,5,448.0,728.0,280.0,658.7
10,-24,15,15,8,352.0,736.0,384.0,781.0
10,-23,3,189,3,296.0,888.0,592.0,636.3
10,-22,22,224,10,464.0,904.0,440.0,781.0
10,-21,19,19,7,216.0,856.0,640.0,781.0
10,-12,3,3,1,80.0,720.0,640.0,915.9
10,-11,13,39,5,-656.0,680.0,1336.0,915.9
10,-3,1,33,1,-1168.0,240.0,1408.0,712.9
10,-2,1,7,1,-232.0,568.0,800.0,915.9
10,-1,12,63,7,-136.0,568.0,704.0,915.9
11,0,33,84,8,344.0,1080.0,736.0,1007.8
11,1,6,45,3,688.0,1072.0,384.0,915.9
11,2,16,149,5,752.0,1264.0,512.0,915.9
11,3,15,161,5,816.0,1296.0,480.0,915.9
11,5,10,17,4,192.0,760.0,568.0,915.9
11,6,6,8,3,208.0,808.0,600.0,915.9
11,7,27,27,8,416.0,1040.0,624.0,915.9
11,8,36,36,13,696.0,992.0,296.0,1183.3
11,9,21,25,11,360.0,1112.0,752.0,915.9
11,10,21,23,6,752.0,1520.0,768.0,915.9
11,11,29,30,9,1248.0,2016.0,768.0,915.9
11,12,12,13,4,1248.0,2152.0,904.0,1326.5
11,13,22,24,12,1432.0,2184.0,752.0,1326.5
11,14,19,20,12,1256.0,1984.0,728.0,1101.2
11,15,20,20,11,1376.0,1952.0,576.0,1326.5
11,16,12,12,5,1472.0,2008.0,536.0,1101.2
11,17,16,16,8,408.0,1872.0,1464.0,1101.2
11,18,12,14,9,-144.0,848.0,992.0,1326.5
11,19,8,10,7,-128.0,1408.0,1536.0,1101.2
11,20,9,12,5,536.0,1432.0,896.0,1101.2
11,21,7,9,5,968.0,2152.0,1184.0,1326.5
11,22,14,14,5,1400.0,2360.0,960.0,1101.2
11,23,12,15,7,976.0,2224.0,1248.0,1326.5
11,24,6,77,5,1488.0,2824.0,1336.0,1326.5
11,25,17,21,12,1272.0,2856.0,1584.0,1101.2
11,26,22,25,6,1912.0,2976.0,1064.0,1101.2
11,27,31,33,14,2048.0,3680.0,1632.0,1326.5
11,28,6,6,6,2768.0,3952.0,1184.0,636.3
11,29,21,21,12,3128.0,4552.0,1424.0,1101.2
11,30,6,6,5,4168.0,5376.0,1208.0,781.0
11,31,13,14,8,4696.0,5608.0,912.0,1101.2
11,-38,10,10,7,2768.0,4176.0,1408.0,1101.2
11,-37,15,15,4,3512.0,4112.0,600.0,915.9
