# ref base type part cellX cellY x y z rx ry rz scale tris bminx bminy bminz bmaxx bmaxy bmaxz model
0x001C9F0D 0x0017CAE0 STAT -1 5 -11 21047.520 -43584.371 1177.573 0.000000 0.000000 6.266172 1.0300 214 20912.615 -43767.867 1177.416 21182.424 -43400.875 1352.673 Architecture\Buildings\Church\ChurchRoofA1x1Peak01Full03.nif
0x001C9F0E 0x0017CAE1 STAT -1 5 -11 21311.482 -43579.879 1177.573 0.000000 0.000000 3.124580 1.0300 316 21176.578 -43763.375 1177.416 21446.387 -43396.383 1352.673 Architecture\Buildings\Church\ChurchRoofA1x1Peak01Full02.nif
0x001C9F0F 0x0017CAE2 STAT -1 5 -11 21575.443 -43575.387 1177.573 0.000000 0.000000 6.266173 1.0300 274 21440.539 -43758.883 1177.416 21710.348 -43391.891 1352.673 Architecture\Buildings\Church\ChurchRoofA1x1Peak01Full01.nif
0x001C9F10 0x0017CAE0 STAT -1 5 -11 22367.328 -43561.914 1177.573 0.000000 0.000000 3.124580 1.0300 214 22232.424 -43745.410 1177.416 22502.232 -43378.418 1352.673 Architecture\Buildings\Church\ChurchRoofA1x1Peak01Full03.nif
0x001C9F11 0x0017CAE1 STAT -1 5 -11 22631.289 -43557.422 1177.573 0.000000 0.000000 3.124580 1.0300 316 22496.385 -43740.918 1177.416 22766.193 -43373.926 1352.673 Architecture\Buildings\Church\ChurchRoofA1x1Peak01Full02.nif
0x001C9F12 0x0017CAE2 STAT -1 5 -11 22103.367 -43566.406 1177.573 0.000000 0.000000 3.124580 1.0300 274 21968.463 -43749.902 1177.416 22238.271 -43382.910 1352.673 Architecture\Buildings\Church\ChurchRoofA1x1Peak01Full01.nif
0x001C9F13 0x0017CAE0 STAT -1 5 -11 21839.406 -43570.898 1177.573 0.000000 0.000000 3.124580 1.0300 214 21704.502 -43754.395 1177.416 21974.311 -43387.402 1352.673 Architecture\Buildings\Church\ChurchRoofA1x1Peak01Full03.nif
0x001C9F14 0x000FCE4D STAT -1 5 -11 22735.275 -43555.652 929.573 0.000000 0.000000 4.695374 1.0000 12 22733.098 -43683.633 929.573 22753.451 -43427.398 1185.573 Architecture\Buildings\DecoKit\DecoMainA1x1Wall01Full01.nif
0x001C9F15 0x00031855 STAT -1 5 -11 22733.100 -43427.672 929.573 0.000000 0.000000 3.124580 1.0000 24 22716.830 -43443.398 929.573 22753.301 -43407.402 1185.573 Architecture\Buildings\DecoKit\DecoMainA1x1Cor02.nif
0x001C9F16 0x00031855 STAT -1 5 -11 22737.455 -43683.637 929.573 0.000000 0.000000 4.695377 1.0000 24 22721.730 -43703.840 929.573 22757.725 -43667.367 1185.573 Architecture\Buildings\DecoKit\DecoMainA1x1Cor02.nif
0x001C9F17 0x000DD877 STAT -1 5 -11 22743.275 -43555.520 1185.573 0.000000 0.000000 4.695376 0.5700 5 22738.717 -43701.496 1185.573 22750.316 -43555.441 1331.493 Architecture\Buildings\Church\ChurchMainA1x1EndCap01Full01.nif
0x001C9F18 0x000DD877 STAT -1 5 -11 22743.275 -43555.520 1185.573 0.000000 0.000000 1.553784 0.5700 5 22736.234 -43555.598 1185.573 22747.834 -43409.543 1331.493 Architecture\Buildings\Church\ChurchMainA1x1EndCap01Full01.nif
0x001C9F19 0x0018481D STAT -1 5 -11 22974.090 -42543.445 1065.573 0.000000 0.000000 3.124578 1.0000 12 22845.836 -42545.621 1065.573 23102.072 -42525.270 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F1A 0x001A8465 STAT -1 5 -11 23164.701 -42460.191 1089.573 0.000000 0.000000 1.553783 1.0000 2 23099.621 -42525.270 1089.573 23229.781 -42395.113 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F1B 0x0018481D STAT -1 5 -11 23087.979 -42653.523 1065.573 0.000000 0.000000 4.695374 1.0000 12 23085.801 -42781.504 1065.573 23106.154 -42525.270 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F1C 0x0009C45F STAT -1 5 -11 23086.074 -42541.543 1065.573 0.000000 0.000000 3.124580 1.0000 24 23069.693 -42557.270 1065.573 23106.275 -42521.168 1193.573 Architecture\Buildings\DecoKit\DecoMainA1x1Cor02Half01.nif
0x001C9F1D 0x0003468B STAT -1 5 -11 23086.074 -42541.543 961.573 0.000000 0.000000 3.124578 0.9400 58 22844.701 -42782.148 1172.133 23135.281 -42495.660 1203.153 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Cor02.nif
0x001C9F1E 0x0018481D STAT -1 5 -11 23092.334 -42909.488 1065.573 0.000000 0.000000 4.695374 1.0000 12 23090.156 -43037.469 1065.573 23110.510 -42781.234 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F1F 0x0018481D STAT -1 5 -11 22982.256 -43023.375 1065.573 0.000000 0.000000 6.266172 1.0000 12 22854.273 -43041.551 1065.573 23110.510 -43021.199 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F20 0x0009C45F STAT -1 5 -11 23094.240 -43021.473 1065.573 0.000000 0.000000 4.695376 1.0000 24 23078.516 -43041.676 1065.573 23114.617 -43005.090 1193.573 Architecture\Buildings\DecoKit\DecoMainA1x1Cor02Half01.nif
0x001C9F21 0x0003468B STAT -1 5 -11 23094.240 -43021.473 961.573 0.000000 0.000000 4.695374 0.9400 58 22853.635 -43070.680 1172.133 23140.121 -42780.102 1203.153 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Cor02.nif
0x001C9F22 0x001A8465 STAT -1 5 -11 23036.721 -42462.367 1057.573 -3.141592 -0.000000 4.729403 1.0000 2 22971.641 -42527.445 1057.573 23101.801 -42397.289 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F23 0x001A8465 STAT -1 5 -11 23164.701 -42460.191 1057.573 -3.141592 -0.000000 4.729403 1.0000 2 23099.621 -42525.270 1057.573 23229.781 -42395.113 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F24 0x001A8465 STAT -1 5 -11 23166.879 -42588.172 1089.573 0.000000 0.000000 4.695378 1.0000 2 23101.799 -42653.250 1089.573 23231.959 -42523.094 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F25 0x001A8465 STAT -1 5 -11 23166.879 -42588.172 1057.573 3.141592 0.000000 1.587808 1.0000 2 23101.799 -42653.250 1057.573 23231.959 -42523.094 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F26 0x001A8465 STAT -1 5 -11 23171.234 -42844.133 1057.573 3.141592 0.000000 1.587808 1.0000 2 23106.154 -42909.211 1057.573 23236.314 -42779.055 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F27 0x001A8465 STAT -1 5 -11 23171.234 -42844.133 1089.573 0.000000 0.000000 4.695378 1.0000 2 23106.154 -42909.211 1089.573 23236.314 -42779.055 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F28 0x001A8465 STAT -1 5 -11 23169.057 -42716.152 1089.573 0.000000 0.000000 1.553783 1.0000 2 23103.977 -42781.230 1089.573 23234.137 -42651.074 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F29 0x001A8465 STAT -1 5 -11 23169.057 -42716.152 1057.573 -3.141592 -0.000000 4.729403 1.0000 2 23103.977 -42781.230 1057.573 23234.137 -42651.074 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F2A 0x0018481D STAT -1 5 -11 22718.127 -42547.801 1065.573 0.000000 0.000000 3.124578 1.0000 12 22589.873 -42549.977 1065.573 22846.109 -42529.625 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F2B 0x001A8465 STAT -1 5 -11 23175.590 -43100.098 1057.573 3.141592 0.000000 1.587808 1.0000 2 23110.510 -43165.176 1057.573 23240.670 -43035.020 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F2C 0x001A8465 STAT -1 5 -11 23173.412 -42972.117 1057.573 -3.141592 -0.000000 4.729402 1.0000 2 23108.332 -43037.195 1057.573 23238.492 -42907.039 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F2D 0x001A8465 STAT -1 5 -11 23173.412 -42972.117 1089.573 0.000000 0.000000 1.553783 1.0000 2 23108.332 -43037.195 1089.573 23238.492 -42907.039 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F2E 0x001A8465 STAT -1 5 -11 23175.590 -43100.098 1089.573 0.000000 0.000000 4.695378 1.0000 2 23110.510 -43165.176 1089.573 23240.670 -43035.020 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F2F 0x001A8465 STAT -1 5 -11 23047.609 -43102.273 1057.573 3.141592 0.000000 1.587808 1.0000 2 22982.529 -43167.352 1057.573 23112.689 -43037.195 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F30 0x001A8465 STAT -1 5 -11 23047.609 -43102.273 1089.573 0.000000 0.000000 4.695378 1.0000 2 22982.529 -43167.352 1089.573 23112.689 -43037.195 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F31 0x001A8465 STAT -1 5 -11 22791.646 -43106.629 1089.573 0.000000 0.000000 4.695378 1.0000 2 22726.566 -43171.707 1089.573 22856.727 -43041.551 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F32 0x001A8465 STAT -1 5 -11 22919.627 -43104.453 1057.573 3.141592 0.000000 1.587808 1.0000 2 22854.547 -43169.531 1057.573 22984.707 -43039.375 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F33 0x001A8465 STAT -1 5 -11 22791.646 -43106.629 1057.573 3.141592 0.000000 1.587808 1.0000 2 22726.566 -43171.707 1057.573 22856.727 -43041.551 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F34 0x001A8465 STAT -1 5 -11 22919.627 -43104.453 1089.573 0.000000 0.000000 4.695378 1.0000 2 22854.547 -43169.531 1089.573 22984.707 -43039.375 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F35 0x001A8465 STAT -1 5 -11 22535.684 -43110.984 1089.573 0.000000 0.000000 4.695378 1.0000 2 22470.604 -43176.063 1089.573 22600.764 -43045.906 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F36 0x001A8465 STAT -1 5 -11 22663.664 -43108.809 1057.573 3.141592 0.000000 1.587808 1.0000 2 22598.584 -43173.887 1057.573 22728.744 -43043.730 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F37 0x001A8465 STAT -1 5 -11 22535.684 -43110.984 1057.573 3.141592 0.000000 1.587808 1.0000 2 22470.604 -43176.063 1057.573 22600.764 -43045.906 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F38 0x001A8465 STAT -1 5 -11 22663.664 -43108.809 1089.573 0.000000 0.000000 4.695378 1.0000 2 22598.584 -43173.887 1089.573 22728.744 -43043.730 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F39 0x001A8465 STAT -1 5 -11 22533.506 -42983.004 1057.573 3.141592 0.000000 4.729401 1.0000 2 22468.426 -43048.082 1057.573 22598.586 -42917.926 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F3A 0x001A8465 STAT -1 5 -11 22533.506 -42983.004 1089.573 0.000000 0.000000 1.553785 1.0000 2 22468.426 -43048.082 1089.573 22598.586 -42917.926 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F3B 0x001A8465 STAT -1 5 -11 22529.150 -42727.039 1089.573 0.000000 0.000000 1.553785 1.0000 2 22464.070 -42792.117 1089.573 22594.230 -42661.961 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F3C 0x001A8465 STAT -1 5 -11 22531.328 -42855.020 1089.573 0.000000 0.000000 4.695378 1.0000 2 22466.248 -42920.098 1089.573 22596.408 -42789.941 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F3D 0x001A8465 STAT -1 5 -11 22531.328 -42855.020 1057.573 3.141592 0.000000 1.587808 1.0000 2 22466.248 -42920.098 1057.573 22596.408 -42789.941 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F3E 0x001A8465 STAT -1 5 -11 22529.150 -42727.039 1057.573 3.141592 0.000000 4.729401 1.0000 2 22464.070 -42792.117 1057.573 22594.230 -42661.961 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F3F 0x001A8465 STAT -1 5 -11 22524.795 -42471.078 1089.573 0.000000 0.000000 1.553785 1.0000 2 22459.715 -42536.156 1089.573 22589.875 -42406.000 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F40 0x001A8465 STAT -1 5 -11 22526.973 -42599.059 1089.573 0.000000 0.000000 4.695378 1.0000 2 22461.893 -42664.137 1089.573 22592.053 -42533.980 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F41 0x001A8465 STAT -1 5 -11 22526.973 -42599.059 1057.573 3.141592 0.000000 1.587808 1.0000 2 22461.893 -42664.137 1057.573 22592.053 -42533.980 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F42 0x001A8465 STAT -1 5 -11 22524.795 -42471.078 1057.573 3.141592 0.000000 4.729401 1.0000 2 22459.715 -42536.156 1057.573 22589.875 -42406.000 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F43 0x001A8465 STAT -1 5 -11 22780.758 -42466.723 1057.573 -3.141592 -0.000000 4.729403 1.0000 2 22715.678 -42531.801 1057.573 22845.838 -42401.645 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F44 0x001A8465 STAT -1 5 -11 22908.738 -42464.547 1057.573 -3.141592 -0.000000 4.729403 1.0000 2 22843.658 -42529.625 1057.573 22973.818 -42399.469 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F45 0x001A8465 STAT -1 5 -11 22908.738 -42464.547 1089.573 0.000000 0.000000 1.553783 1.0000 2 22843.658 -42529.625 1089.573 22973.818 -42399.469 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F46 0x001A8465 STAT -1 5 -11 22780.758 -42466.723 1089.573 0.000000 0.000000 1.553783 1.0000 2 22715.678 -42531.801 1089.573 22845.838 -42401.645 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F47 0x001A8465 STAT -1 5 -11 22652.775 -42468.898 1089.573 0.000000 0.000000 1.553783 1.0000 2 22587.695 -42533.977 1089.573 22717.855 -42403.820 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F48 0x001A8465 STAT -1 5 -11 22652.775 -42468.898 1057.573 -3.141592 -0.000000 4.729403 1.0000 2 22587.695 -42533.977 1057.573 22717.855 -42403.820 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F49 0x0018481D STAT -1 5 -11 22608.049 -42661.688 1065.573 0.000000 0.000000 1.553783 1.0000 12 22589.873 -42789.941 1065.573 22610.227 -42533.707 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F4A 0x0018481D STAT -1 5 -11 22612.404 -42917.652 1065.573 0.000000 0.000000 1.553783 1.0000 12 22594.229 -43045.906 1065.573 22614.582 -42789.672 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F4B 0x0018481D STAT -1 5 -11 22726.293 -43027.730 1065.573 0.000000 0.000000 6.266172 1.0000 12 22598.311 -43045.906 1065.573 22854.547 -43025.555 1193.573 architecture\buildings\decokit\DecoMainA1x1Wall01Half01Full01.nif
0x001C9F4C 0x0009C45F STAT -1 5 -11 22614.311 -43029.637 1065.573 0.000000 0.000000 6.266173 1.0000 24 22594.109 -43050.012 1065.573 22630.691 -43013.910 1193.573 Architecture\Buildings\DecoKit\DecoMainA1x1Cor02Half01.nif
0x001C9F4D 0x0009C45F STAT -1 5 -11 22606.145 -42549.703 1065.573 0.000000 0.000000 1.553784 1.0000 24 22585.768 -42566.086 1065.573 22621.869 -42529.500 1193.573 Architecture\Buildings\DecoKit\DecoMainA1x1Cor02Half01.nif
0x001C9F4E 0x0003468B STAT -1 5 -11 22606.145 -42549.703 961.573 0.000000 0.000000 1.553782 0.9400 58 22560.264 -42791.074 1172.133 22846.750 -42500.496 1203.153 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Cor02.nif
0x001C9F4F 0x0003468B STAT -1 5 -11 22614.311 -43029.637 961.573 0.000000 0.000000 6.266171 0.9400 58 22565.104 -43075.520 1172.133 22855.684 -42789.031 1203.153 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Cor02.nif
0x001C9F50 0x00034697 STAT -1 5 -11 22592.051 -42661.961 833.573 0.000000 0.000000 4.695374 1.0000 38 22589.873 -42789.941 1057.573 22642.223 -42533.164 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F51 0x00034697 STAT -1 5 -11 22596.406 -42917.926 833.573 0.000000 0.000000 4.695374 1.0000 38 22594.229 -43045.906 1057.573 22646.578 -42789.129 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F52 0x00034697 STAT -1 5 -11 22726.566 -43043.727 833.573 0.000000 0.000000 3.124578 1.0000 38 22597.768 -43045.906 1057.573 22854.549 -42993.555 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F53 0x00034697 STAT -1 5 -11 22982.529 -43039.371 833.573 0.000000 0.000000 3.124578 1.0000 38 22853.730 -43041.551 1057.573 23110.512 -42989.199 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F54 0x00034697 STAT -1 5 -11 23108.332 -42909.215 833.573 0.000000 0.000000 1.553782 1.0000 38 23058.162 -43038.012 1057.573 23110.510 -42781.234 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F55 0x00034697 STAT -1 5 -11 23103.979 -42653.250 833.573 0.000000 0.000000 1.553782 1.0000 38 23053.809 -42782.047 1057.573 23106.156 -42525.270 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F56 0x00034697 STAT -1 5 -11 22973.818 -42527.445 833.573 0.000000 0.000000 6.266171 1.0000 38 22845.836 -42577.617 1057.573 23102.617 -42525.270 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F57 0x00034697 STAT -1 5 -11 22717.855 -42531.801 833.573 0.000000 0.000000 6.266171 1.0000 38 22589.873 -42581.973 1057.573 22846.654 -42529.625 1090.573 Architecture\Buildings\DecoKit\DecoRoofATrimA1x1Str01.nif
0x001C9F58 0x001A8465 STAT -1 5 -11 20733.055 -42501.563 1089.573 0.000000 0.000000 1.553785 1.0000 2 20667.975 -42566.641 1089.573 20798.135 -42436.484 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F59 0x001A8465 STAT -1 5 -11 20861.035 -42499.383 1089.573 0.000000 0.000000 1.553783 1.0000 2 20795.955 -42564.461 1089.573 20926.115 -42434.305 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F5A 0x001A8465 STAT -1 5 -11 20989.018 -42497.207 1089.573 0.000000 0.000000 1.553783 1.0000 2 20923.938 -42562.285 1089.573 21054.098 -42432.129 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F5B 0x001A8465 STAT -1 5 -11 21116.998 -42495.031 1089.573 0.000000 0.000000 1.553783 1.0000 2 21051.918 -42560.109 1089.573 21182.078 -42429.953 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F5C 0x001A8465 STAT -1 5 -11 21244.980 -42492.852 1089.573 0.000000 0.000000 1.553783 1.0000 2 21179.900 -42557.930 1089.573 21310.061 -42427.773 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F5D 0x001A8465 STAT -1 5 -11 21372.961 -42490.676 1089.573 0.000000 0.000000 1.553783 1.0000 2 21307.881 -42555.754 1089.573 21438.041 -42425.598 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F5E 0x001A8465 STAT -1 5 -11 21375.139 -42618.656 1089.573 0.000000 0.000000 4.695378 1.0000 2 21310.059 -42683.734 1089.573 21440.219 -42553.578 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F5F 0x001A8465 STAT -1 5 -11 21377.316 -42746.637 1089.573 0.000000 0.000000 1.553783 1.0000 2 21312.236 -42811.715 1089.573 21442.396 -42681.559 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F60 0x001A8465 STAT -1 5 -11 21379.494 -42874.617 1089.573 0.000000 0.000000 4.695378 1.0000 2 21314.414 -42939.695 1089.573 21444.574 -42809.539 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F61 0x001A8465 STAT -1 5 -11 21381.672 -43002.602 1089.573 0.000000 0.000000 1.553783 1.0000 2 21316.592 -43067.680 1089.573 21446.752 -42937.523 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F62 0x001A8465 STAT -1 5 -11 21383.850 -43130.582 1089.573 0.000000 0.000000 4.695378 1.0000 2 21318.770 -43195.660 1089.573 21448.930 -43065.504 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F63 0x001A8465 STAT -1 5 -11 21255.869 -43132.758 1089.573 0.000000 0.000000 4.695378 1.0000 2 21190.789 -43197.836 1089.573 21320.949 -43067.680 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F64 0x001A8465 STAT -1 5 -11 21127.887 -43134.938 1089.573 0.000000 0.000000 4.695378 1.0000 2 21062.807 -43200.016 1089.573 21192.967 -43069.859 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F65 0x001A8465 STAT -1 5 -11 20999.906 -43137.113 1089.573 0.000000 0.000000 4.695378 1.0000 2 20934.826 -43202.191 1089.573 21064.986 -43072.035 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F66 0x001A8465 STAT -1 5 -11 20871.924 -43139.293 1089.573 0.000000 0.000000 4.695378 1.0000 2 20806.844 -43204.371 1089.573 20937.004 -43074.215 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F67 0x001A8465 STAT -1 5 -11 20743.943 -43141.469 1089.573 0.000000 0.000000 4.695378 1.0000 2 20678.863 -43206.547 1089.573 20809.023 -43076.391 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F68 0x001A8465 STAT -1 5 -11 20741.766 -43013.488 1089.573 0.000000 0.000000 1.553785 1.0000 2 20676.686 -43078.566 1089.573 20806.846 -42948.410 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F69 0x001A8465 STAT -1 5 -11 20739.588 -42885.504 1089.573 0.000000 0.000000 4.695378 1.0000 2 20674.508 -42950.582 1089.573 20804.668 -42820.426 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F6A 0x001A8465 STAT -1 5 -11 20737.410 -42757.523 1089.573 0.000000 0.000000 1.553785 1.0000 2 20672.330 -42822.602 1089.573 20802.490 -42692.445 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F6B 0x001A8465 STAT -1 5 -11 20735.232 -42629.543 1089.573 0.000000 0.000000 4.695378 1.0000 2 20670.152 -42694.621 1089.573 20800.313 -42564.465 1089.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
0x001C9F6C 0x001A8465 STAT -1 5 -11 21375.139 -42618.656 1057.573 3.141592 0.000000 1.587808 1.0000 2 21310.059 -42683.734 1057.573 21440.219 -42553.578 1057.573 Architecture\Buildings\DecoKit\DecoRoof1x1Str01Half01.nif
